날짜,stock_code,corp_name,industry,거래량,저가,고가,시가,종가,등락률,ROE,ROE_가중치,고정비율,고정비율_가중치,매출액_증감률,매출액_증감률_가중치,매출총이익률,부채비율,부채비율_가중치,순이익률,순이익률_가중치,시계열,영업이익_증감률,영업이익률,영업이익률_가중치,유동비율,유동비율_가중치
2020-05-15,720,현대건설,건설업,463763,31475,32156,32108,31719,-1.060544621,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-18,720,현대건설,건설업,494607,31037,31767,31718,31427,-0.920583877,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-19,720,현대건설,건설업,942295,32205,32935,32205,32643,3.869284373,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-20,720,현대건설,건설업,479060,32205,32594,32254,32205,-1.341788439,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-21,720,현대건설,건설업,582971,31913,32594,32545,32108,-0.301195467,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-22,720,현대건설,건설업,574095,31183,32400,32400,31768,-1.058926124,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-25,720,현대건설,건설업,426479,31135,31816,31816,31524,-0.768068497,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-26,720,현대건설,건설업,1474782,31524,33178,31572,32838,4.16825276,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-27,720,현대건설,건설업,1658171,32983,34345,33032,34249,4.296851209,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-28,720,현대건설,건설업,1513333,32351,34783,34735,32935,-3.836608368,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-05-29,720,현대건설,건설업,1349850,32108,33275,32448,33276,1.035372704,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-01,720,현대건설,건설업,839073,32983,33810,33129,33324,0.144248107,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-02,720,현대건설,건설업,1572182,33470,34832,33859,34103,2.337654543,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-03,720,현대건설,건설업,2825738,34248,36340,34540,35951,5.418878105,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-04,720,현대건설,건설업,1979650,34783,37118,36583,35514,-1.215543378,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-05,720,현대건설,건설업,791370,34881,36194,35221,36195,1.917553641,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-08,720,현대건설,건설업,801680,35610,36875,36729,35708,-1.345489709,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-09,720,현대건설,건설업,1106034,34394,35951,35416,34735,-2.724879579,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-10,720,현대건설,건설업,678136,34054,34929,34394,34930,0.561393407,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-11,720,현대건설,건설업,763109,34102,34832,34540,34541,-1.113655883,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-12,720,현대건설,건설업,971872,32740,33275,32740,32984,-4.507686517,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-15,720,현대건설,건설업,1024277,30502,32643,32594,30503,-7.521828765,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-16,720,현대건설,건설업,774790,31232,32400,31232,32351,6.058420483,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-17,720,현대건설,건설업,921367,31232,32205,31670,32205,-0.451299805,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-18,720,현대건설,건설업,550019,31524,32205,31718,31670,-1.661232728,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-19,720,현대건설,건설업,794173,31378,32545,31767,32400,2.305020524,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-22,720,현대건설,건설업,11621374,34491,40767,37751,34832,7.50617284,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-23,720,현대건설,건설업,2651155,33275,35513,35416,33422,-4.048001837,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-24,720,현대건설,건설업,1692655,33664,34491,34151,33665,0.727066004,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-25,720,현대건설,건설업,1527447,32254,33275,32886,32497,-3.469478687,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-26,720,현대건설,건설업,714498,32497,32983,32935,32643,0.449272241,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-29,720,현대건설,건설업,773665,31621,32156,32108,31719,-2.830622185,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-06-30,720,현대건설,건설업,754822,32010,32740,32108,32157,1.380875816,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-01,720,현대건설,건설업,669179,32400,33275,32400,32741,1.816089809,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-02,720,현대건설,건설업,476644,32837,33275,33129,32886,0.442869796,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-03,720,현대건설,건설업,715393,32886,33616,33470,33568,2.073830809,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-06,720,현대건설,건설업,622800,33372,33956,33956,33665,0.288965682,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-07,720,현대건설,건설업,607193,32983,33908,33810,32984,-2.022872419,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-08,720,현대건설,건설업,619067,32983,33713,33032,33519,1.621998545,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-09,720,현대건설,건설업,626277,32886,33713,33664,33227,-0.871147707,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-10,720,현대건설,건설업,582593,32400,33275,33227,32497,-2.197008457,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-13,720,현대건설,건설업,714029,32302,33470,32886,33470,2.994122534,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-14,720,현대건설,건설업,425927,32837,33421,33178,33178,-0.872423065,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-15,720,현대건설,건설업,1083709,33421,34394,33616,33762,1.760202544,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-16,720,현대건설,건설업,822242,33713,34540,34054,34395,1.874888928,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-17,720,현대건설,건설업,667087,33908,34929,34443,34005,-1.133885739,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-20,720,현대건설,건설업,901326,33664,34978,34151,34735,2.146743126,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-21,720,현대건설,건설업,811071,34054,35027,34978,34346,-1.119907874,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-22,720,현대건설,건설업,1074902,34102,35221,34297,34638,0.850171781,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-23,720,현대건설,건설업,790013,33616,34881,34783,33859,-2.248975114,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-24,720,현대건설,건설업,1518096,33421,35367,33421,34395,1.58303553,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-27,720,현대건설,건설업,1029753,33567,34832,34637,33616,-2.264864079,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-28,720,현대건설,건설업,1078483,33178,33956,33713,33373,-0.722870062,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-29,720,현대건설,건설업,788113,32935,33470,33421,32984,-1.165612921,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-30,720,현대건설,건설업,481206,33032,33372,33227,33081,0.294081979,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-07-31,720,현대건설,건설업,643080,32740,33372,33032,33373,0.882681902,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-03,720,현대건설,건설업,466817,32740,33227,33178,32789,-1.749917598,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-04,720,현대건설,건설업,2249857,33032,34686,33032,33811,3.11689896,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-05,720,현대건설,건설업,930440,33032,34005,33956,33227,-1.727248529,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-06,720,현대건설,건설업,883205,33227,33956,33421,33616,1.170734644,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-07,720,현대건설,건설업,852390,33081,33956,33664,33178,-1.302950976,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-10,720,현대건설,건설업,770480,32935,33567,33227,33519,1.027789499,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-11,720,현대건설,건설업,4166478,34297,35951,34491,35465,5.80566246,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-12,720,현대건설,건설업,1611780,34394,35805,35464,35562,0.273509093,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-13,720,현대건설,건설업,1343442,34832,36145,36048,35124,-1.231651763,2.235817676,,55.66758281,0.2,0.0,,10.71502836,120.4263229,0.4,4.842246345,,2020-1분기,0.0,4.073730062,0.1,187.9669778,0.3
2020-08-14,720,현대건설,건설업,1028405,34589,35805,35513,35027,-0.276164446,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-18,720,현대건설,건설업,1426502,32789,35172,35124,33081,-5.555714163,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-19,720,현대건설,건설업,785246,32886,33518,32886,32984,-0.293219673,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-20,720,현대건설,건설업,1545633,31037,32886,32789,31330,-5.01455251,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-21,720,현대건설,건설업,778324,31427,32302,31427,31622,0.932014044,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-24,720,현대건설,건설업,739017,30502,31670,31427,31524,-0.309910822,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-25,720,현대건설,건설업,671058,31718,32302,31767,32108,1.852556782,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-26,720,현대건설,건설업,615443,31524,32108,32108,32059,-0.152609941,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-27,720,현대건설,건설업,956740,30989,32010,31816,31086,-3.035029165,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-28,720,현대건설,건설업,708419,31135,31962,31378,31768,2.193913659,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-08-31,720,현대건설,건설업,980961,31378,32254,31962,31378,-1.227650466,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-01,720,현대건설,건설업,602154,31329,31864,31378,31719,1.086748677,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-02,720,현대건설,건설업,487761,31475,32156,32059,31816,0.305810398,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-03,720,현대건설,건설업,624920,31475,32010,32010,31476,-1.068644707,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-04,720,현대건설,건설업,580758,30551,31135,30648,31135,-1.083365104,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-07,720,현대건설,건설업,1239903,31183,32594,31232,32108,3.125100369,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-08,720,현대건설,건설업,606877,31670,32448,32448,31768,-1.058926124,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-09,720,현대건설,건설업,512622,31135,31524,31378,31330,-1.378745908,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-10,720,현대건설,건설업,619609,31183,31621,31572,31232,-0.312799234,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-11,720,현대건설,건설업,461339,30940,31427,31232,31427,0.624359631,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-14,720,현대건설,건설업,669346,31281,32205,31475,31816,1.237789162,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-15,720,현대건설,건설업,793539,31281,31962,31913,31378,-1.376665829,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-16,720,현대건설,건설업,502472,31427,31767,31475,31524,0.465294155,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-17,720,현대건설,건설업,419990,31232,31718,31670,31330,-0.615404137,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-18,720,현대건설,건설업,414966,31183,31475,31329,31232,-0.312799234,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-21,720,현대건설,건설업,471493,30989,31427,31232,31135,-0.310578893,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-22,720,현대건설,건설업,907823,30162,31281,31281,30162,-3.125100369,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-23,720,현대건설,건설업,653004,29432,30356,30308,29773,-1.289702274,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-24,720,현대건설,건설업,789987,28702,29383,29335,28849,-3.103483022,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-25,720,현대건설,건설업,709518,28508,29335,28945,28897,0.166383583,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-28,720,현대건설,건설업,379185,28945,29529,28994,29238,1.180053293,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-09-29,720,현대건설,건설업,397122,29432,29870,29675,29627,1.33046036,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-05,720,현대건설,건설업,468854,29286,30210,29383,29968,1.150977149,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-06,720,현대건설,건설업,338680,29724,30308,30064,29968,0.0,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-07,720,현대건설,건설업,467695,29383,29821,29821,29773,-0.650694074,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-08,720,현대건설,건설업,402241,29724,30064,29967,29870,0.325798542,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-12,720,현대건설,건설업,436545,29918,30356,30162,30162,0.977569468,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-13,720,현대건설,건설업,341999,29724,30356,30210,29919,-0.805649493,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-14,720,현대건설,건설업,536337,29383,29870,29724,29432,-1.627728199,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-15,720,현대건설,건설업,539851,29091,29578,29286,29335,-0.329573254,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-16,720,현대건설,건설업,748366,29335,30551,29383,30259,3.149821033,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-19,720,현대건설,건설업,1145081,30356,31427,30551,31038,2.574440662,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-20,720,현대건설,건설업,760470,30162,31475,30843,30746,-0.940782267,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-21,720,현대건설,건설업,441977,30308,30843,30697,30795,0.159370325,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-22,720,현대건설,건설업,1432452,30843,31718,31670,31038,0.789089138,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-23,720,현대건설,건설업,791075,30551,31232,31232,30795,-0.78291127,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-26,720,현대건설,건설업,816171,30502,31232,31135,30503,-0.948205878,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-27,720,현대건설,건설업,615270,29675,30551,30113,29870,-2.075205717,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-28,720,현대건설,건설업,420064,29529,30259,29627,30065,0.652828925,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-29,720,현대건설,건설업,595579,29286,29724,29529,29481,-1.942458008,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-10-30,720,현대건설,건설업,728509,29383,30308,29529,29822,1.156677182,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
2020-11-02,720,현대건설,건설업,376796,29821,30210,30016,29919,0.325263228,0.787988641,,49.94256957,0.2,11.95631286,,6.916144934,113.3051326,0.4,1.527832488,,2020-2분기,-6.94841757,3.385847738,0.1,200.9415142,0.3
