industry,corp_name,stock_code,공시날짜,시계열,ROE,영업이익률,순이익률,매출총이익률,부채비율,유동비율,고정비율,매출액_증감률,영업이익_증감률
건설업,DL이앤씨,375500,20210514,2021-1분기,4.341439031,11.75346109,10.2712387,18.86091515,103.5543044,159.1390597,68.01001731,0,0
건설업,DL이앤씨,375500,20210812,2021-2분기,2.790978169,11.91258479,6.018768987,16.87174872,100.2892293,171.5758774,74.69569413,13.10359435,14.63484229
건설업,DL이앤씨,375500,20211112,2021-3분기,4.748831628,14.33196812,11.41083684,18.40187071,87.44008421,187.2343283,71.84090328,-6.009405302,13.07959021
건설업,DL이앤씨,375500,20220316,2021-4분기,14.13864336,12.54326391,8.331566568,18.16605845,93.49343473,170.697922,74.4324739,322.3848793,269.6690481
건설업,DL이앤씨,375500,20220516,2022-1분기,2.263848779,8.301490685,6.784596696,15.39188244,89.4056045,177.1081944,73.50696211,-80.15186755,-86.86393846
건설업,DL이앤씨,375500,20220816,2022-2분기,2.479110123,7.171901223,6.180505608,12.79170995,92.5661958,174.2999467,73.07204069,23.9123546,7.051516549
건설업,DL이앤씨,375500,20221114,2022-3분기,3.339016476,6.293898435,8.654150914,10.50160368,88.63969783,174.4231301,72.85530943,-1.496044114,-13.55515441
건설업,DL이앤씨,375500,20230315,2022-4분기,9.196799986,6.629010701,5.756547443,12.42293399,91.25750136,168.3055667,76.09941864,305.4811858,327.070622
건설업,DL이앤씨,375500,20230515,2023-1분기,-1.968148951,4.87316047,-5.067589668,10.4277676,92.43276037,165.5119066,75.64762489,-75.3219365,-81.85850514
건설업,DL이앤씨,375500,20230811,2023-2분기,0.743926326,3.647428048,1.803150599,9.711658496,88.52826949,158.0297224,72.67013515,6.513807586,-20.27731251
건설업,DL이앤씨,375500,20231116,2023-3분기,-1.391707109,4.375656532,-3.649824643,9.614677102,90.94927502,156.5597143,71.87806746,-6.757401374,11.85898127
건설업,DL이앤씨,375500,20240328,2023-4분기,-4.239428114,-4.13786156,-2.529939708,9.787324836,95.94235842,154.2642587,74.67968747,334.9065538,-511.2715653
건설업,DL이앤씨,375500,20240516,2024-1분기,0.548734444,-3.220855324,1.374657366,9.57170967,102.3130993,149.6443006,75.19757943,-76.34181197,-81.58478727
건설업,DL이앤씨,375500,20240814,2024-2분기,0.854519922,-1.57325981,1.963296483,8.088995372,103.3228773,147.2873383,77.3943428,9.504162832,-46.5115688
건설업,GS건설,6360,20200515,2020-1분기,3.177055778,7.005328757,5.386590865,11.91884398,241.3842002,125.5404189,153.35638,0,0
건설업,GS건설,6360,20200814,2020-2분기,-2.032766422,6.482646808,-3.344336744,11.9974719,226.7682661,124.3639536,152.2583077,4.337550738,-3.44728795
건설업,GS건설,6360,20201116,2020-3분기,-2.400108344,9.036158099,-4.436694191,15.17932294,218.4958343,128.3301931,148.9595203,-9.052473728,26.77171076
건설업,GS건설,6360,20210318,2020-4분기,-7.645334545,7.412875757,-3.25673473,15.16452795,219.3482556,126.5855685,151.1732048,336.9402228,258.4469804
건설업,GS건설,6360,20210517,2021-1분기,-3.496126538,8.769102446,-7.837687549,15.71618656,219.2040909,123.6012283,145.55183,-80.1031325,-76.46289036
건설업,GS건설,6360,20210817,2021-2분기,-1.32041233,5.597736224,-2.781204299,17.36771118,211.8548696,129.8994298,140.5297196,10.80014299,-29.27098549
건설업,GS건설,6360,20211115,2021-3분기,-2.769673182,7.011456674,-6.138069495,13.69970437,205.6094515,125.8741048,140.5720614,-2.689017641,21.88708244
건설업,GS건설,6360,20220317,2021-4분기,-8.800074702,7.154100334,-4.745191212,14.94769039,211.6066591,121.0623503,143.4231805,316.1139405,324.579516
건설업,GS건설,6360,20220516,2022-1분기,-3.031582849,6.45071952,-6.540917298,12.72613631,217.7948578,124.9965463,144.8211151,-73.70808425,-76.29306744
건설업,GS건설,6360,20220816,2022-2분기,-3.382339091,5.393209028,-5.891491435,11.12380121,210.6594586,125.2291965,141.6159656,28.28329594,7.252939411
건설업,GS건설,6360,20221114,2022-3분기,-2.925242763,4.235857842,-5.432112562,9.846226782,214.5302029,120.5233429,142.6662412,-3.111025077,-23.90283371
건설업,GS건설,6360,20230316,2022-4분기,-8.237407117,4.511147066,-3.587322753,10.46092429,216.3922184,114.6990971,140.6784661,316.4914241,343.5592827
건설업,GS건설,6360,20230515,2023-1분기,-3.009602842,4.523070704,-4.650238564,9.852676589,236.6790971,118.2494927,142.1139518,-71.43976844,-71.36427947
건설업,GS건설,6360,20230814,2023-2분기,-5.400331766,-11.83862366,-8.029189771,-7.160105978,244.8002863,115.5812262,151.5223884,-0.501611305,-360.4257274
건설업,GS건설,6360,20231114,2023-3분기,-0.224756752,-1.935666738,-0.373997892,-7.252696684,250.2983011,110.4556055,154.5611541,-11.08822166,-85.46253543
건설업,GS건설,6360,20240329,2023-4분기,-8.587252004,-2.887204448,-3.122053778,1.951327335,262.4704206,107.7966445,168.3725815,332.3930337,544.949394
건설업,GS건설,6360,20240514,2024-1분기,-2.794869378,0,0,0,259.7076524,108.5331965,173.5316944,0,-81.82211911
건설업,GS건설,6360,20240813,2024-2분기,-0.704646558,-2.833699305,-1.067868042,8.32029698,251.4899595,106.0231502,172.8909418,-75.46131119,32.49037381
건설업,GS건설,6360,20241113,2024-3분기,-2.362377922,0,0,0,238.4178471,104.3985362,166.9601431,0,-12.46042285
건설업,대우건설,47040,20200515,2020-1분기,-2.37980624,-6.090551558,-3.11913129,10.92893148,284.59712,113.5802469,140.8435661,0,0
건설업,대우건설,47040,20200928,2020-2분기,-1.98387657,-4.131999826,-2.668286247,9.690354063,264.369492,116.6918259,133.0912066,-1.139070313,-32.92999157
건설업,대우건설,47040,20201116,2020-3분기,-2.092603764,-5.427497139,-2.952181699,11.01710199,273.5668361,120.7907835,133.4360048,-3.409721833,26.87402721
건설업,대우건설,47040,20210319,2020-4분기,-10.55674262,-6.860979438,-3.473197398,12.29354371,247.6249533,121.002435,124.4964513,329.0902667,442.4193548
건설업,대우건설,47040,20210517,2021-1분기,5.16425907,-11.82948591,7.625789083,17.53548294,243.5553724,128.6150766,113.3185012,-76.17022113,-58.91344146
건설업,대우건설,47040,20210817,2021-2분기,-4.642371744,-8.711872392,-6.297935571,14.00463896,244.5099329,140.4971953,109.3946083,13.84401947,-16.15911479
건설업,대우건설,47040,20211115,2021-3분기,-2.869987819,-5.346742091,-4.258162602,11.41201455,222.6584765,143.0361225,106.8108295,-4.859585302,-41.60942253
건설업,대우건설,47040,20220321,2021-4분기,-15.07679441,-8.500807695,-5.583365284,14.26401895,225.1475261,141.5913376,102.882433,313.5577967,557.517277
건설업,대우건설,47040,20220516,2022-1분기,-5.1137351,-9.837251276,-7.718228213,14.88108363,213.6414377,143.0110288,97.08851103,-74.09987784,-70.02802335
건설업,대우건설,47040,20220816,2022-2분기,-1.389095712,-3.541891079,-1.983764735,8.538565851,210.6821044,143.5469544,91.40405585,8.509077654,-60.93143061
건설업,대우건설,47040,20221114,2022-3분기,-4.664109231,-8.152715125,-6.917250874,13.25576967,200.2589537,143.8726945,86.28374691,3.261924954,137.6880143
건설업,대우건설,47040,20230320,2022-4분기,-13.63924373,-7.294293228,-4.875710227,12.0324977,199.1005794,148.4984916,83.55698031,313.3766579,269.8510876
건설업,대우건설,47040,20230515,2023-1분기,-2.537638237,-6.774113154,-3.767207502,10.99600479,184.5357763,152.6862062,80.05005372,-74.96813575,-76.75324043
건설업,대우건설,47040,20230811,2023-2분기,-5.126214031,-6.653909641,-6.237421288,10.18249068,188.3116361,155.971051,78.83880077,25.43134518,23.20562382
건설업,대우건설,47040,20231114,2023-3분기,-2.680701515,-6.362508403,-3.675985164,9.894953697,176.6154424,159.4732965,75.98402056,-8.598459375,-12.60129734
건설업,대우건설,47040,20240320,2023-4분기,-12.83823906,-5.6879239,-4.477060046,10.40308041,176.793733,159.3546798,79.32357112,289.5441974,248.2428014
건설업,대우건설,47040,20240516,2024-1분기,-2.223838814,-4.614970209,-3.677898273,8.638786816,195.4605233,169.4775232,80.3755266,-78.64540943,-82.6736783
건설업,대우건설,47040,20240904,2024-2분기,-2.293315952,-3.713170794,-3.421202107,9.766894562,191.033734,185.3716647,76.79390655,13.43322586,-8.732467985
건설업,한전KPS,51600,20200515,2020-1분기,-2.293151373,10.78298221,-9.247603338,17.06252753,35.15682711,243.4325694,59.32193012,0,0
건설업,한전KPS,51600,20200814,2020-2분기,-4.019588384,10.66273819,-12.90266842,15.88110721,24.97392791,353.9412417,54.29329914,30.62781769,29.17115076
건설업,한전KPS,51600,20201116,2020-3분기,-0.312977281,14.54544207,-0.999044322,19.69695109,31.21859952,412.6382546,57.48428768,-1.219222186,34.75057306
건설업,한전KPS,51600,20210319,2020-4분기,-8.278022959,10.38996317,-6.680349283,16.225752,28.35339647,297.324925,56.08654724,302.2259465,187.3142494
건설업,한전KPS,51600,20210517,2021-1분기,-4.19416512,17.53972921,-13.70597878,23.97178655,32.08086766,268.4092004,58.37351346,-75.3186771,-58.33443168
건설업,한전KPS,51600,20210817,2021-2분기,-2.972317165,9.81331303,-8.720094856,15.57358778,28.31349409,318.2070207,54.62821095,14.39870417,-35.99500421
건설업,한전KPS,51600,20211115,2021-3분기,-2.365903759,9.814930911,-8.463185545,16.25921971,26.64419348,329.9044805,53.87406636,-15.37150777,-15.35755542
건설업,한전KPS,51600,20220321,2021-4분기,-8.874129012,8.981130709,-7.147898635,15.72235703,28.32059353,298.8644768,56.36744604,343.3379683,305.6754223
건설업,한전KPS,51600,20220516,2022-1분기,-1.909014796,7.430283471,-6.880411562,15.18143227,34.55503566,242.3251899,59.68794352,-78.05128391,-81.84135298
건설업,한전KPS,51600,20220816,2022-2분기,-2.161934899,7.402845315,-6.340796595,13.72992481,29.3503749,264.1645428,58.9635354,27.25790643,26.78797519
건설업,한전KPS,51600,20221114,2022-3분기,-2.044499134,9.110405293,-7.050879472,16.05895269,26.83850342,279.495362,56.72486898,-11.32678783,9.126810997
건설업,한전KPS,51600,20230320,2022-4분기,-8.240481028,9.135521703,-7.010293408,15.78579076,28.4840384,273.3458232,57.07706481,317.9410466,319.0932652
건설업,한전KPS,51600,20230515,2023-1분기,-3.892027436,15.63977366,-13.10463258,22.02572715,34.30363472,242.7069872,55.82358464,-75.43073467,-57.93806187
건설업,한전KPS,51600,20230814,2023-2분기,-3.326886948,-11.91408202,-9.923749234,17.94663485,27.01465201,291.9378856,52.15520343,16.77698284,-188.9584838
건설업,한전KPS,51600,20231114,2023-3분기,-2.361260383,-10.95935355,-8.99329472,16.06261979,23.84661578,317.9753119,50.85802557,-18.9577043,-25.4519845
건설업,한전KPS,51600,20240320,2023-4분기,-12.78304259,12.99840271,-10.60579587,18.44541513,25.51760176,303.7301286,49.41458432,361.6025857,-647.4863342
건설업,한전KPS,51600,20240514,2024-1분기,-3.555092161,15.23748413,-12.70411249,20.68142951,39.21627203,224.9070083,52.2588702,-77.64781432,-73.79746711
건설업,한전KPS,51600,20240814,2024-2분기,-4.728342279,17.35807976,-13.89348809,23.22183934,30.60769445,300.4901057,50.37495533,25.00896896,42.40642587
건설업,한전KPS,51600,20241114,2024-3분기,-2.617017083,11.84588421,-9.559008567,17.76994999,25.1178706,364.9916242,49.04784342,-17.30130287,-43.5629284
건설업,현대건설,720,20200515,2020-1분기,2.235817676,4.073730062,4.842246345,10.71502836,120.4263229,187.9669778,55.66758281,0,0
건설업,현대건설,720,20200814,2020-2분기,0.787988641,3.385847738,1.527832488,6.916144934,113.3051326,200.9415142,49.94256957,11.95631286,-6.94841757
건설업,현대건설,720,20201116,2020-3분기,0.943448456,3.459411055,2.074023867,8.618570778,106.027056,212.3480768,48.5473896,-11.03990845,-9.107098753
건설업,현대건설,720,20210317,2020-4분기,2.597389116,3.234784248,1.341690777,8.230912916,104.6372619,207.1654197,51.7925301,319.8140745,292.5546673
건설업,현대건설,720,20210517,2021-1분기,2.187355158,4.841441402,4.685642127,9.633962073,105.2711216,196.4799393,51.51468107,-75.54891019,-63.40450879
건설업,현대건설,720,20210817,2021-2분기,0.947963253,3.215855714,1.937570862,9.535602585,105.1160595,200.855954,52.21521424,5.638174558,-29.83140782
건설업,현대건설,720,20211115,2021-3분기,1.615113654,5.063546226,3.409391192,9.684853916,103.1624116,200.1797446,51.38396327,-0.720423951,56.32129278
건설업,현대건설,720,20220325,2021-4분기,5.879307986,4.170955689,3.068705544,9.948465307,108.2584161,190.8049419,54.20196006,315.1127655,241.9376211
건설업,현대건설,720,20220516,2022-1분기,1.921433488,4.136757291,4.417243625,8.955684751,110.8485418,184.0115064,53.77617065,-77.05405331,-77.24219115
건설업,현대건설,720,20220816,2022-2분기,-2.28264333,3.14382242,-4.031651865,7.916353762,108.2881596,186.0595137,54.29588799,34.59701349,2.290049626
건설업,현대건설,720,20221114,2022-3분기,-2.265711997,2.830243572,-4.323419582,6.13684071,104.8479702,186.638948,52.02979803,-2.663524182,-12.37229773
건설업,현대건설,720,20230315,2022-4분기,4.744686768,2.706809611,2.217024262,7.122476941,110.7123136,177.1838674,54.36122318,291.0831474,274.0270386
건설업,현대건설,720,20230515,2023-1분기,-1.491618119,2.876963993,-2.496269325,6.299385848,114.9338168,176.3519947,53.82495145,-71.60388152,-69.81885608
건설업,현대건설,720,20230811,2023-2분기,-2.059558331,3.120756181,-2.964516651,5.550230618,120.0467466,176.942789,52.83040278,18.77408358,28.83892757
건설업,현대건설,720,20231114,2023-3분기,1.720644892,-3.10323941,2.307365372,6.567665963,118.6568864,186.5598331,50.34151942,9.704524134,-209.0887538
건설업,현대건설,720,20240329,2023-4분기,0,-2.648879985,-2.206577092,5.742764254,0,179.7250063,0,277.3148413,222.0704559
건설업,현대건설,720,20240516,2024-1분기,0,-2.936282805,-2.438345937,6.24127294,0,179.8206616,0,-71.18092232,-68.05405956
건설업,현대건설,720,20240814,2024-2분기,-1.349561282,-1.708605723,-1.694849001,3.969115812,130.2696961,174.8923818,50.52655399,0.889147902,-41.29319724
건설업,현대건설,720,20241114,2024-3분기,0.37285709,-1.384186094,0.485726501,4.218381937,132.2143096,169.7633851,49.45139638,-4.225958215,-22.41094886
기계,HD현대인프라코어,42670,20200515,2020-1분기,-1.657414735,-9.008744469,-3.714238317,22.59775939,176.6248995,100.514804,162.4091109,0,0
기계,HD현대인프라코어,42670,20200814,2020-2분기,-1.714682918,-7.808490284,-3.951242459,20.60910982,170.9415395,105.8697138,160.3323339,-1.672249125,-14.77266449
기계,HD현대인프라코어,42670,20201113,2020-3분기,-1.764891605,-9.134351113,-4.259140192,22.51527189,161.2968661,125.0722021,156.0481168,-2.393618367,14.17968497
기계,HD현대인프라코어,42670,20210317,2020-4분기,-6.350501225,-8.300865883,-3.593022523,21.78205468,167.9191357,130.0563534,155.4303854,311.4386169,273.895938
기계,HD현대인프라코어,42670,20210514,2021-1분기,-3.886306765,-11.87732469,-7.53145495,23.14272043,173.4032443,137.9710545,148.8845223,-68.65567613,-55.15085811
기계,HD현대인프라코어,42670,20210817,2021-2분기,-4.760599828,-8.72346717,-12.46739339,21.30138738,319.7678322,132.2008331,49.62373434,-49.68494787,-63.04540653
기계,HD현대인프라코어,42670,20211115,2021-3분기,-4.640546001,-3.466155745,-4.724521947,18.03480936,382.0710858,111.6480427,160.956772,-22.33033374,-69.13897253
기계,HD현대인프라코어,42670,20220311,2021-4분기,-41.45332963,-5.758097556,-12.36127105,19.30565321,249.1181323,117.013692,112.6023857,372.6654422,685.2081464
기계,HD현대인프라코어,42670,20220516,2022-1분기,5.064030425,9.082625228,6.429159226,21.19082885,227.5422833,109.7414957,102.9275914,-74.86780722,-139.6426573
기계,HD현대인프라코어,42670,20220816,2022-2분기,3.767891448,7.292231787,4.840589695,20.99292094,219.013517,117.2230259,97.07449074,2.903446543,-17.38117945
기계,HD현대인프라코어,42670,20221114,2022-3분기,-4.066359565,6.346316355,-5.531597943,21.03164353,210.2184994,141.9228922,92.41935887,-0.938544288,-13.78834973
기계,HD현대인프라코어,42670,20230317,2022-4분기,-14.03947304,6.991995559,-4.8264443,21.185801,189.6974998,150.9665505,98.21227615,304.1355811,345.2526522
기계,HD현대인프라코어,42670,20230515,2023-1분기,6.485821684,11.84976395,8.722046217,24.70532054,184.1789511,169.1553929,90.90578392,-72.92240928,-54.10994536
기계,HD현대인프라코어,42670,20230814,2023-2분기,6.27396987,12.32982739,8.617994459,25.26720753,166.5549319,180.2280756,86.78519783,2.028202261,6.161618809
기계,HD현대인프라코어,42670,20231114,2023-3분기,2.638256201,8.330224703,4.555846964,24.12778057,156.1281922,158.6561629,83.93239564,-18.09339706,-44.66261486
기계,HD현대인프라코어,42670,20240328,2023-4분기,-12.72318179,0,0,0,143.6652108,157.1148941,87.40928242,0,-566.5441106
기계,HD현대인프라코어,42670,20240516,2024-1분기,-3.683061925,0,0,0,147.5269063,154.691091,85.6913867,0,-77.81180815
기계,HD현대인프라코어,42670,20240814,2024-2분기,-3.375213469,0,0,0,138.7177691,148.15421,85.24423574,0,-12.14597097
기계,HD현대인프라코어,42670,20241114,2024-3분기,-1.366626302,0,0,0,129.7515468,153.1564486,85.15725703,0,-74.6143596
기계,LIG넥스원,79550,20200513,2020-1분기,-3.569802195,-7.609167646,-6.431415528,15.94914902,301.9620266,109.565395,148.2681557,0,0
기계,LIG넥스원,79550,20200814,2020-2분기,-1.655499072,-2.242184931,-3.060119664,11.68101031,330.2227872,116.5531162,146.4299778,-0.919127042,-70.80394983
기계,LIG넥스원,79550,20201116,2020-3분기,-2.00479352,-1.977594998,-3.199205119,9.358330409,302.8510025,119.2726941,144.578414,18.15701615,4.213850004
기계,LIG넥스원,79550,20210427,2020-4분기,-8.606828763,-3.983006054,-3.61683755,11.85248135,285.9589983,111.9738053,156.1138959,288.1465815,681.7526771
기계,LIG넥스원,79550,20210517,2021-1분기,-2.958408532,-3.651162671,-5.67590781,11.07717675,285.9802882,111.7097816,156.4466403,-78.10065361,-79.92519344
기계,LIG넥스원,79550,20210812,2021-2분기,-3.210730712,-6.547446998,-5.102975826,13.51366014,298.1884498,101.4413405,152.2560343,25.51389016,125.0777677
기계,LIG넥스원,79550,20211111,2021-3분기,-5.500046391,-7.732393104,-8.865291125,14.97471185,277.8732466,103.6121456,144.2879838,4.315712659,23.19459743
기계,LIG넥스원,79550,20220318,2021-4분기,-13.76332366,-5.334295921,-5.765370241,12.70833448,237.5907895,100.3227222,142.920776,297.1080819,173.950379
기계,LIG넥스원,79550,20220513,2022-1분기,-5.363286892,-11.81827586,-9.770208532,18.52945003,252.2332071,100.7001937,140.4282771,-76.55815255,-48.06395746
기계,LIG넥스원,79550,20220812,2022-2분기,-5.034979178,-9.621477514,-9.008126002,16.93206312,253.7760114,93.53479068,129.8665171,14.77168709,-6.562241436
기계,LIG넥스원,79550,20221111,2022-3분기,-7.926981501,-8.388293167,-10.85509205,13.66309414,228.0734725,96.2748429,120.4138735,41.87409358,23.69009728
기계,LIG넥스원,79550,20230317,2022-4분기,-13.14614635,-8.065383316,-5.535967579,14.70413149,222.1553307,95.9720131,127.2248414,219.283379,206.99247
기계,LIG넥스원,79550,20230515,2023-1분기,-6.208580679,-12.46978778,-10.92012766,19.2480235,215.5067003,96.5541912,126.0699224,-75.37773275,-61.93182204
기계,LIG넥스원,79550,20230814,2023-2분기,-3.182543975,-7.369676203,-5.791442205,14.59661728,225.0571169,95.39826622,122.7240094,-0.190929391,-41.01258616
기계,LIG넥스원,79550,20231114,2023-3분기,-3.297876543,-7.660542926,-6.317943252,14.38605423,224.7526295,97.1838147,123.7076354,-1.7920129,2.084064509
기계,LIG넥스원,79550,20240320,2023-4분기,-16.62567943,-8.073309451,-7.578804195,15.02193999,262.5907484,95.67011865,121.619978,330.7234479,353.9317535
기계,LIG넥스원,79550,20240516,2024-1분기,-5.660721869,-8.773678207,-7.93344902,13.91537018,305.1584446,95.23302139,120.3422142,-66.92597582,-64.05676669
기계,LIG넥스원,79550,20240814,2024-2분기,-4.092837817,-8.126525848,-7.551407741,15.18258797,336.2861445,86.5074201,151.4744635,-20.80488568,-26.64637016
기계,LIG넥스원,79550,20241114,2024-3분기,-3.474947865,-7.016012617,-5.50154586,14.65641493,395.2185932,85.35291448,175.9214703,22.42708588,5.697070959
기계,두산로보틱스,454910,20231127,2023-3분기,0,0,0,25.11456601,7.59143307,1672.695742,6.310501751,0,0
기계,두산로보틱스,454910,20240320,2023-4분기,0,0,0,27.64076671,4.014053145,3191.161848,6.908962874,323.940291,0
기계,두산로보틱스,454910,20240530,2024-1분기,0,0,0,29.31307117,3.732947214,3560.005811,7.347406435,-79.48315285,0
기계,두산로보틱스,454910,20240814,2024-2분기,0,0,0,28.45684461,3.719481614,2931.051479,17.49337194,32.54727173,0
기계,두산로보틱스,454910,20241112,2024-3분기,0,0,0,28.79448997,4.502149721,2282.013808,20.0905752,-30.4308141,0
기계,두산밥캣,241560,20200515,2020-1분기,0,-8.158219011,-3.150438153,20.88870931,0,122.4080667,0,0,0
기계,두산밥캣,241560,20200814,2020-2분기,0,-6.669970979,-4.269701733,19.16837604,0,161.906984,0,-9.437626851,-25.95830046
기계,두산밥캣,241560,20201113,2020-3분기,0,-10.25255784,-6.357899806,21.38316896,0,175.0601979,0,12.56473069,73.02570215
기계,두산밥캣,241560,20210316,2020-4분기,-6.074279542,-9.19800283,-5.778854103,20.78083913,70.8625853,184.0375587,125.1561196,294.6962854,254.0987144
기계,두산밥캣,241560,20210514,2021-1분기,0,13.98432397,-9.424069236,23.82805356,0,185.5993611,0,-71.39694446,-143.487092
기계,두산밥캣,241560,20210813,2021-2분기,0,10.91297201,-7.233549209,21.27943846,0,234.8441352,0,4.801600261,-18.21578702
기계,두산밥캣,241560,20211112,2021-3분기,0,8.383581665,-3.516797623,20.13891045,0,169.0892327,0,20.46649683,-7.4550257
기계,두산밥캣,241560,20220513,2022-1분기,0,11.84682049,-6.123036043,23.16701405,0,166.6049482,0,6.111283564,49.94561738
기계,두산밥캣,241560,20220812,2021-4분기,-8.929990489,-10.23585846,-6.634727141,21.2104123,98.57356749,176.6032144,137.342957,254.4691069,-406.2674589
기계,두산밥캣,241560,20220812,2022-2분기,0,13.95222618,-6.339609713,23.03808652,0,154.0785578,0,-61.85877377,-151.9892901
기계,두산밥캣,241560,20221114,2022-3분기,0,13.32017572,-4.997708977,22.96525632,0,151.7976758,0,7.234140382,2.376321435
기계,두산밥캣,241560,20230317,2022-4분기,-12.81859091,12.42891656,-7.469992148,22.5996328,84.06990699,150.1110299,122.7185788,262.4402547,238.1892087
기계,두산밥캣,241560,20230512,2023-1분기,-3.874453378,15.37039886,-8.627505603,25.07074521,86.0221599,153.8911046,118.8034252,-72.10467286,-65.50284152
기계,두산밥캣,241560,20230811,2023-2분기,-5.409493131,17.45988204,-11.52579225,24.38715327,81.45776323,164.65239,112.7332094,11.10177913,26.20518023
기계,두산밥캣,241560,20231110,2023-3분기,-3.224093945,12.57814745,-7.990439722,23.69748609,78.73234104,158.2990172,111.4059292,-11.45457539,-36.2116305
기계,두산밥캣,241560,20240329,2023-4분기,15.28473969,14.24237419,9.44244018,24.35241699,74.17431125,161.1729276,108.9228785,-99.68403997,-99.64223499
기계,두산밥캣,241560,20240514,2024-1분기,3.498080293,13.61280658,9.053828522,24.88292984,78.13444724,157.3753302,106.6804321,-75.88819101,-76.95402553
기계,두산밥캣,241560,20240819,2024-2분기,2.409960394,10.65976389,7.025657871,24.09560625,78.04669197,169.5975552,105.1758459,-9.612390688,-29.22028472
기계,두산밥캣,241560,20241112,2024-3분기,0.969520739,7.037747461,3.586859025,22.38735294,75.10567366,167.4636712,106.5614561,-19.86949456,-47.09655231
기계,두산에너빌리티,34020,20200515,2020-1분기,-6.041990643,1.472132291,-9.680248316,15.87942789,327.0809882,71.35470043,253.7950016,0,0
기계,두산에너빌리티,34020,20200814,2020-2분기,-4.274737332,-1.395672442,-6.981954366,10.75092586,338.8120238,70.7810769,263.0111114,-6.053885287,-189.0667259
기계,두산에너빌리티,34020,20201113,2020-3분기,-1.388609954,-4.693152437,-2.205360754,15.35675436,337.8071404,72.19417754,264.5408769,1.499965324,241.3084585
기계,두산에너빌리티,34020,20210514,2021-1분기,-3.306059835,-9.291600286,-6.194133834,19.15161337,265.3015257,82.17762468,211.7283597,9.452227767,116.6957849
기계,두산에너빌리티,34020,20210813,2021-2분기,-2.239780754,-8.778433576,-6.964993691,16.55863229,224.1565678,101.0537443,156.7052735,-27.56888225,-31.5691876
기계,두산에너빌리티,34020,20211112,2021-3분기,-1.36404496,-7.024821568,-3.253503626,15.91339902,198.7347385,84.18027385,187.312979,19.30897532,-4.524622097
기계,두산에너빌리티,34020,20220322,2021-4분기,-7.33254235,-7.780167677,-5.723536814,16.5276153,169.3185431,83.13041932,173.7465371,226.0496431,261.1082317
기계,두산에너빌리티,34020,20220513,2022-1분기,-0.106787382,-6.256003178,-0.358404557,16.92269372,134.2433062,102.2250358,150.121265,-72.78093871,-78.11325655
기계,두산에너빌리티,34020,20220816,2022-2분기,-1.183959843,-8.562349726,-3.247641251,17.35121236,130.7474379,101.5226379,147.4739984,24.85502834,70.88425107
기계,두산에너빌리티,34020,20221114,2022-3분기,-1.309434714,-7.943019756,-3.649225315,16.93981799,128.0613216,98.59477735,147.2623653,3.276952846,-4.193252664
기계,두산에너빌리티,34020,20230321,2022-4분기,-4.495401923,-7.172769776,-2.938506332,16.57391496,128.6618454,100.4892387,148.3180064,289.3902513,251.6303259
기계,두산에너빌리티,34020,20230515,2023-1분기,-1.6263373,9.021786471,-4.224531309,17.72053729,128.6227362,98.56475002,146.6347207,-73.79538425,-132.959715
기계,두산에너빌리티,34020,20230811,2023-2분기,-2.383042394,10.89691058,-5.789142082,17.96572645,129.4944457,104.0794119,138.7685332,12.33147903,35.67890195
기계,두산에너빌리티,34020,20231114,2023-3분기,-1.078333169,-7.49435617,-2.896668576,17.06436613,123.4497774,103.8351229,137.880892,-8.46771351,-162.9513798
기계,두산에너빌리티,34020,20240327,2023-4분기,-4.773527648,8.341832529,-2.942154304,17.1518883,127.2822026,100.4670331,138.3507817,323.3449981,-571.2176731
기계,두산에너빌리티,34020,20240516,2020-4분기,-8.760360234,-2.684606201,-4.083988244,15.15645705,259.7720397,76.1011438,219.8044044,-13.3377677,-127.8900308
기계,두산에너빌리티,34020,20240516,2024-1분기,2.319967296,8.737978511,6.370431468,18.23161789,128.014468,107.3630023,136.1931677,-73.11779215,-187.4974342
기계,두산에너빌리티,34020,20240814,2024-2분기,1.893744049,7.463937993,5.319058714,17.56847987,124.0073085,108.8760383,135.1801813,1.28408173,-13.48363872
기계,두산에너빌리티,34020,20241112,2024-3분기,-0.232846478,3.380581169,-0.779675038,15.43572949,122.2060001,108.6713714,137.1120239,-18.18869579,-62.94586655
기계,씨에스윈드,112610,20200515,2020-1분기,-3.516713851,-8.975801502,-7.448616758,15.05818456,106.6354419,156.5749356,81.95360093,0,0
기계,씨에스윈드,112610,20200814,2020-2분기,-3.813990809,-10.05575522,-6.248982871,16.26478291,113.3130909,130.009779,85.83510265,32.9024917,48.89310162
기계,씨에스윈드,112610,20201116,2020-3분기,-4.190281738,-11.59510475,-7.593488619,17.06351402,90.57994569,159.1667866,74.46058489,13.59638915,30.98588842
기계,씨에스윈드,112610,20210322,2020-4분기,-7.57532561,-10.06890771,-3.467125176,15.27118352,98.55702784,164.7129478,75.19282843,254.5514082,207.8838427
기계,씨에스윈드,112610,20210517,2021-1분기,-3.013003172,-13.03201118,-11.6220334,17.13412387,44.98526227,321.0215483,37.31853528,-75.01328598,-67.66013296
기계,씨에스윈드,112610,20210817,2021-2분기,-2.430839696,-10.12045667,-8.329510976,14.701115,45.79051381,303.6385549,39.5669627,15.20331381,-10.53490287
