ROE,ROE_가중치,corp_name,industry,stock_code,거래량,고가,고정비율,고정비율_가중치,날짜,등락률,매출액_증감률,매출액_증감률_가중치,매출총이익률,부채비율,부채비율_가중치,순이익률,순이익률_가중치,시가,시계열,영업이익_증감률,영업이익률,영업이익률_가중치,유동비율,유동비율_가중치,저가,종가
3.801054558369533,,현대자동차,운수장비,5380,1024521,244500,182.6817473977543,0.2,2024-09-03,-3.4552845528455287,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,244000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,236000,237500
3.801054558369533,,현대자동차,운수장비,5380,942257,236500,182.6817473977543,0.2,2024-09-04,-2.1052631578947367,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,231000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,229500,232500
3.801054558369533,,현대자동차,운수장비,5380,884047,237500,182.6817473977543,0.2,2024-09-05,-1.5053763440860215,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,236000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,227000,229000
3.801054558369533,,현대자동차,운수장비,5380,710077,230500,182.6817473977543,0.2,2024-09-06,-0.6550218340611353,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,228000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,223000,227500
3.801054558369533,,현대자동차,운수장비,5380,638085,231500,182.6817473977543,0.2,2024-09-09,0.8791208791208791,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,225500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,225000,229500
3.801054558369533,,현대자동차,운수장비,5380,364974,231000,182.6817473977543,0.2,2024-09-10,0.6535947712418301,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,229500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,227000,231000
3.801054558369533,,현대자동차,운수장비,5380,781938,230500,182.6817473977543,0.2,2024-09-11,-3.2467532467532463,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,229500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,221500,223500
3.801054558369533,,현대자동차,운수장비,5380,660069,232000,182.6817473977543,0.2,2024-09-12,3.803131991051454,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,226000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,225500,232000
3.801054558369533,,현대자동차,운수장비,5380,524969,240500,182.6817473977543,0.2,2024-09-13,2.155172413793104,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,237500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,234500,237000
3.801054558369533,,현대자동차,운수장비,5380,848380,246500,182.6817473977543,0.2,2024-09-19,3.79746835443038,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,244000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,241500,246000
3.801054558369533,,현대자동차,운수장비,5380,809348,251000,182.6817473977543,0.2,2024-09-20,1.829268292682927,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,250000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,247500,250500
3.801054558369533,,현대자동차,운수장비,5380,484728,251500,182.6817473977543,0.2,2024-09-23,-0.5988023952095809,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,251500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,246500,249000
3.801054558369533,,현대자동차,운수장비,5380,429463,253000,182.6817473977543,0.2,2024-09-24,1.6064257028112447,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,249000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,248000,253000
3.801054558369533,,현대자동차,운수장비,5380,575575,257000,182.6817473977543,0.2,2024-09-25,-0.592885375494071,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,255500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,250500,251500
3.801054558369533,,현대자동차,운수장비,5380,766978,259000,182.6817473977543,0.2,2024-09-26,2.982107355864811,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,250000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,247500,259000
3.801054558369533,,현대자동차,운수장비,5380,493853,259000,182.6817473977543,0.2,2024-09-27,-1.7374517374517375,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,257500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,253500,254500
